# print with MP based on the cost matrix: 
#  0->0 =0
#  0->1 =2.001
#  1->0 =1
#  1->1 =0
G/L	POS	branch	branchLength	distance2Root	distance2NearestOTU	numOfNodes2NearestOTU	probability	expectation
loss	1638	N95	2.29904	2.78154	0.311435	2	1	1
loss	1638	N102	1.7393	3.03275	0.0461633	1	1	1
loss	1638	t2511231215_Treponema_pallidum	1.14696	3.85922	0	0	1	1
loss	1638	N106	0.695687	1.14899	1.40333	1	1	1
loss	1638	N113	1.7534	2.57358	0.771851	2	1	1
loss	1638	t637000145_Lawsonia_intracellularis	0.957656	3.54994	0	0	1	1
loss	1638	t637000094_Desulfotalea_psychrophila	1.57609	2.5727	0	0	1	1
loss	1638	t637000030_Bdellovibrio_bacteriovorus	1.84734	2.73623	0	0	1	1
loss	1638	t637000325_Thiomicrospira_crunogena	1.13383	3.29288	0	0	1	1
loss	1638	N137	0.56636	3.03367	0.704339	2	1	1
gain	1638	N156	0.139217	4.12866	0.0775627	1	1	1
loss	1638	t646862351_Yersinia_pestis	0.0196893	4.22478	0	0	1	1
loss	1638	N170	0.648216	3.31875	0.653499	1	1	1
loss	1638	t637000075_Chromohalobacter_salexigens	0.75901	3.61681	0	0	1	1
loss	1638	t637000249_Saccharophagus_degradans	0.918675	3.5737	0	0	1	1
loss	1638	N178	0.242263	2.58169	1.10707	1	1	1
loss	1638	N187	0.287442	2.58058	0.520802	1	1	1
loss	1638	N191	0.232161	2.72207	0.745011	2	1	1
gain	1638	t637000235_Rhodoferax_ferrireducens	0.268313	3.6859	0	0	1	1
loss	1638	t637000324_Thiobacillus_denitrificans	0.614762	3.15737	0	0	1	1
loss	1638	N207	0.411601	2.8804	0.294126	1	1	1
loss	1638	N210	0.565073	2.52384	1.19189	2	1	1
loss	1638	N221	0.591641	2.76482	0.584242	1	1	1
loss	1638	N229	0.360826	2.79263	0.728439	1	1	1
loss	1638	t2511231195_Paracoccus_denitrificans	0.744951	3.84351	0	0	1	1
loss	1638	N235	0.128714	3.22035	0.242925	2	1	1
loss	1638	N241	0.0570615	3.33366	0.253032	1	1	1
loss	1638	N244	0.170722	3.36675	0.0618988	1	1	1
gain	1639	N40	0.122947	2.78687	0.585619	1	1	1
gain	1639	t637000308_Synechococcus_elongatus	0.340511	2.13952	0	0	1	1
gain	1639	t637000115_Frankia_alni	0.66724	2.53218	0	0	1	1
gain	1639	t637000304_Streptomyces_avermitilis	0.228608	3.6511	0	0	1	1
gain	1639	t637000198_Nocardia_farcinica	0.347276	3.18638	0	0	1	1
gain	1639	N105	2.12349	2.81997	0.0666835	1	1	1
gain	1639	t637000010_Aquifex_aeolicus	1.6278	2.44798	0	0	1	1
gain	1639	N155	0.118657	3.98944	0.21678	2	1	1
loss	1639	t646862351_Yersinia_pestis	0.0196893	4.22478	0	0	1	1
loss	1639	N159	0.317899	4.43345	0.10155	1	1	1
loss	1639	N165	0.723771	5.06799	0.940053	1	1	1
gain	1639	t637000217_Pseudoalteromonas_haloplanktis	0.702584	3.84957	0	0	1	1
gain	1639	N168	0.116689	2.584	0.912485	2	1	1
loss	1639	N170	0.648216	3.31875	0.653499	1	1	1
loss	1639	t637000075_Chromohalobacter_salexigens	0.75901	3.61681	0	0	1	1
loss	1639	N176	0.115004	3.69696	0.0502503	1	1	1
loss	1639	t2511231156_Pseudomonas_fluorescens	0.245386	4.21807	0	0	1	1
loss	1639	t637000249_Saccharophagus_degradans	0.918675	3.5737	0	0	1	1
gain	1639	N182	0.184588	2.45678	1.18958	1	1	1
gain	1639	t637000122_Gluconobacter_oxydans	1.12616	3.50257	0	0	1	1
gain	1640	N37	0.28301	2.66392	0.708566	2	1	1
loss	1640	t637000201_Oceanobacillus_iheyensis	0.745715	3.50176	0	0	1	1
loss	1640	t637000020_Bacillus_halodurans	0.370072	3.43442	0	0	1	1
gain	1641	N40	0.122947	2.78687	0.585619	1	1	1
gain	1641	t637000308_Synechococcus_elongatus	0.340511	2.13952	0	0	1	1
gain	1641	t637000007_Anaeromyxobacter_dehalogenans	0.773152	2.18479	0	0	1	1
gain	1642	N40	0.122947	2.78687	0.585619	1	1	1
gain	1642	N65	0.374498	1.63812	0.501396	2	1	1
loss	1642	t641228501_Prochlorococcus_marinus	1.59131	3.39032	0	0	1	1
loss	1642	t637000320_Thermosynechococcus_elongatus	0.650435	2.43509	0	0	1	1
gain	1642	t637000115_Frankia_alni	0.66724	2.53218	0	0	1	1
gain	1642	t637000304_Streptomyces_avermitilis	0.228608	3.6511	0	0	1	1
gain	1642	t637000198_Nocardia_farcinica	0.347276	3.18638	0	0	1	1
gain	1642	N105	2.12349	2.81997	0.0666835	1	1	1
gain	1642	t637000010_Aquifex_aeolicus	1.6278	2.44798	0	0	1	1
gain	1642	N155	0.118657	3.98944	0.21678	2	1	1
loss	1642	t646862351_Yersinia_pestis	0.0196893	4.22478	0	0	1	1
loss	1642	N159	0.317899	4.43345	0.10155	1	1	1
loss	1642	N165	0.723771	5.06799	0.940053	1	1	1
gain	1642	N168	0.116689	2.584	0.912485	2	1	1
loss	1642	N170	0.648216	3.31875	0.653499	1	1	1
loss	1642	t637000075_Chromohalobacter_salexigens	0.75901	3.61681	0	0	1	1
loss	1642	t637000249_Saccharophagus_degradans	0.918675	3.5737	0	0	1	1
gain	1642	N182	0.184588	2.45678	1.18958	1	1	1
gain	1642	t637000122_Gluconobacter_oxydans	1.12616	3.50257	0	0	1	1
gain	1642	t649633091_Rhodopseudomonas_palustris	0.251702	3.48331	0	0	1	1
gain	1643	t651053017_Clostridium_acetobutylicum	0.540658	2.32537	0	0	1	1
gain	1643	N13	0.645923	2.27723	0.969237	2	1	1
gain	1643	t637000185_Mycoplasma_synoviae	1.06895	4.51181	0	0	1	1
gain	1643	t637000198_Nocardia_farcinica	0.347276	3.18638	0	0	1	1
gain	1643	N106	0.695687	1.14899	1.40333	1	1	1
loss	1643	t637000087_Cytophaga_hutchinsonii	1.28507	3.38134	0	0	1	1
loss	1643	t650716072_Porphyromonas_gingivalis	0.744088	4.06269	0	0	1	1
gain	1643	N128	0.143844	0.742881	1.44191	2	1	1
loss	1643	t637000007_Anaeromyxobacter_dehalogenans	0.773152	2.18479	0	0	1	1
loss	1643	t637000325_Thiomicrospira_crunogena	1.13383	3.29288	0	0	1	1
loss	1643	t650377945_Haemophilus_influenzae	0.298171	4.50257	0	0	1	1
loss	1643	N153	0.467275	4.63476	0.0876493	1	1	1
loss	1643	N165	0.723771	5.06799	0.940053	1	1	1
loss	1643	N169	0.0865349	2.67053	0.82595	1	1	1
loss	1643	t637000249_Saccharophagus_degradans	0.918675	3.5737	0	0	1	1
loss	1643	N178	0.242263	2.58169	1.10707	1	1	1
loss	1643	N181	0.0671176	2.33931	0.892659	1	1	1
loss	1643	t637000166_Methylococcus_capsulatus	1.18958	3.64636	0	0	1	1
loss	1643	t642555170_Xanthomonas_oryzae	0.0431648	4.2266	0	0	1	1
loss	1643	t637000088_Dechloromonas_aromatica	0.689345	3.17925	0	0	1	1
loss	1643	N193	0.372145	3.16428	0.406299	1	1	1
loss	1643	t651053062_Ralstonia_solanacearum	0.443338	3.46708	0	0	1	1
loss	1643	t638341031_Burkholderia_mallei	0.0127314	3.58791	0	0	1	1
loss	1643	N205	0.0945805	2.4688	0.688574	2	1	1
loss	1643	N210	0.565073	2.52384	1.19189	2	1	1
loss	1643	N226	0.285389	2.6618	0.51481	1	1	1
loss	1643	N235	0.128714	3.22035	0.242925	2	1	1
loss	1643	N240	0.254173	3.2766	0.234796	1	1	1
loss	1643	N243	0.560635	3.19602	0.232621	2	1	1
gain	1644	N14	0.103686	2.38091	0.865552	3	1	1
loss	1644	N20	0.140064	3.47152	0.508996	2	1	1
loss	1644	t639633049_Pediococcus_pentosaceus	0.603899	4.10062	0	0	1	1
loss	1644	t639633027_Lactobacillus_brevis	0.442901	4.06706	0	0	1	1
loss	1644	t639633047_Oenococcus_oeni	0.826813	4.92347	0	0	1	1
loss	1644	N30	0.12768	3.15942	0.512075	1	1	1
gain	1644	t651053075_Streptococcus_thermophilus	0.302792	4.36424	0	0	1	1
gain	1645	N13	0.645923	2.27723	0.969237	2	1	1
loss	1645	N15	0.202982	2.58389	0.66257	2	1	1
loss	1645	t637000019_Bacillus_clausii	0.520338	3.58468	0	0	1	1
loss	1645	t637000118_Geobacillus_kaustophilus	0.585619	3.37249	0	0	1	1
loss	1645	N43	0.776131	3.59897	0.00697958	1	1	1
gain	1645	N118	0.192245	0.599037	1.39759	3	1	1
loss	1645	N130	0.522746	1.41164	0.773152	1	1	1
loss	1645	N139	0.421677	3.55913	0.191076	1	1	1
loss	1645	N145	0.0568849	3.28777	0.559809	1	1	1
loss	1645	N170	0.648216	3.31875	0.653499	1	1	1
loss	1645	t637000249_Saccharophagus_degradans	0.918675	3.5737	0	0	1	1
loss	1645	N178	0.242263	2.58169	1.10707	1	1	1
loss	1645	t637000074_Chromobacterium_violaceum	0.520802	3.10138	0	0	1	1
loss	1645	N194	0.202498	3.36677	0.319129	2	1	1
loss	1645	N209	0.789825	1.95877	1.21784	3	1	1
gain	1645	N230	0.598236	3.03004	0.401418	1	1	1
gain	1646	N105	2.12349	2.81997	0.0666835	1	1	1
gain	1646	N110	0.480439	3.79905	0.10677	1	1	1
gain	1647	N154	0.2902	3.87078	0.282829	1	1	1
loss	1647	N157	0.0764314	4.20509	0.00113126	1	1	1
loss	1647	t640427143_Shigella_sonnei	0.0148176	4.535	0	0	1	1
loss	1647	t642555155_Salmonella_enterica	0.19506	4.62851	0	0	1	1
loss	1647	N164	0.228668	4.34422	0.0935405	1	1	1
gain	1647	t2505313072_Pseudomonas_syringae	0.0282632	4.00095	0	0	1	1
gain	1647	t637000135_Hyphomonas_neptunium	0.799302	3.59193	0	0	1	1
gain	1647	t639279302_Agrobacterium_tumefaciens	0.267907	3.60156	0	0	1	1
gain	1648	t637000115_Frankia_alni	0.66724	2.53218	0	0	1	1
gain	1648	t639633005_Arthrobacter_aurescens	0.609553	3.37191	0	0	1	1
gain	1648	N80	1.23186	3.42249	0.0948495	1	1	1
gain	1648	t2506783060_Mycobacterium_smegmatis	0.332199	3.58929	0	0	1	1
gain	1648	t637000186_Myxococcus_xanthus	0.873581	2.28522	0	0	1	1
gain	1648	t640069335_Yersinia_enterocolitica	0.0853074	4.21396	0	0	1	1
gain	1648	N160	0.0750804	4.50853	0.02647	1	1	1
loss	1648	t641522650_Shigella_boydii	0.0154176	4.55316	0	0	1	1
gain	1648	N184	0.0181804	4.18344	0.0258763	1	1	1
gain	1648	t637000074_Chromobacterium_violaceum	0.520802	3.10138	0	0	1	1
gain	1648	N191	0.232161	2.72207	0.745011	2	1	1
loss	1648	N193	0.372145	3.16428	0.406299	1	1	1
loss	1648	N200	0.131508	3.53764	0.0455707	1	1	1
gain	1648	N222	0.206776	2.9716	0.377466	1	1	1
loss	1648	t640427126_Novosphingobium_aromaticivorans	0.343462	3.49667	0	0	1	1
gain	1648	t639279302_Agrobacterium_tumefaciens	0.267907	3.60156	0	0	1	1
gain	1648	t649633091_Rhodopseudomonas_palustris	0.251702	3.48331	0	0	1	1
gain	1649	t640069335_Yersinia_enterocolitica	0.0853074	4.21396	0	0	1	1
gain	1649	N160	0.0750804	4.50853	0.02647	1	1	1
loss	1649	N163	0.0175625	4.53775	0.0154176	1	1	1
gain	1649	t2505313072_Pseudomonas_syringae	0.0282632	4.00095	0	0	1	1
gain	1649	t639633056_Roseobacter_denitrificans	0.643155	3.67319	0	0	1	1
gain	1649	t639279302_Agrobacterium_tumefaciens	0.267907	3.60156	0	0	1	1
gain	1650	t640069335_Yersinia_enterocolitica	0.0853074	4.21396	0	0	1	1
gain	1650	N160	0.0750804	4.50853	0.02647	1	1	1
loss	1650	t640427143_Shigella_sonnei	0.0148176	4.535	0	0	1	1
loss	1650	t641522650_Shigella_boydii	0.0154176	4.55316	0	0	1	1
gain	1650	t2505313072_Pseudomonas_syringae	0.0282632	4.00095	0	0	1	1
gain	1650	t639279302_Agrobacterium_tumefaciens	0.267907	3.60156	0	0	1	1
loss	1651	t637000316_Syntrophomonas_wolfei	1.37182	2.18027	0	0	1	1
loss	1651	t639633021_Clostridium_novyi	0.499678	2.28439	0	0	1	1
loss	1651	N19	0.29971	3.33145	0.643195	2	1	1
loss	1651	N31	0.459313	3.61874	0.589855	1	1	1
loss	1651	N48	0.797155	2.42846	1.32312	2	1	1
loss	1651	t637000306_Symbiobacterium_thermophilum	1.3651	1.60108	0	0	1	1
loss	1651	t637000121_Gloeobacter_violaceus	0.635532	1.89915	0	0	1	1
loss	1651	N66	0.160885	1.79901	0.340511	1	1	1
loss	1651	N68	0.118631	1.90328	0.389489	1	1	1
loss	1651	N69	0.538357	0.752929	1.46472	1	1	1
gain	1651	t639633005_Arthrobacter_aurescens	0.609553	3.37191	0	0	1	1
loss	1651	N94	0.147096	0.482495	2.34801	1	1	1
loss	1651	N102	1.7393	3.03275	0.0461633	1	1	1
loss	1651	t2511231215_Treponema_pallidum	1.14696	3.85922	0	0	1	1
loss	1651	N105	2.12349	2.81997	0.0666835	1	1	1
loss	1651	t637000250_Salinibacter_ruber	1.40333	2.55232	0	0	1	1
loss	1651	N113	1.7534	2.57358	0.771851	2	1	1
loss	1651	t637000145_Lawsonia_intracellularis	0.957656	3.54994	0	0	1	1
loss	1651	t639633063_Syntrophobacter_fumaroxidans	1.31682	2.26089	0	0	1	1
loss	1651	t637000007_Anaeromyxobacter_dehalogenans	0.773152	2.18479	0	0	1	1
loss	1651	N131	0.426065	1.16895	1.93243	3	1	1
gain	1651	N146	0.11221	3.39998	0.545832	2	1	1
loss	1651	N165	0.723771	5.06799	0.940053	1	1	1
gain	1651	t637000053_Burkholderia_xenovorans	0.266114	3.57977	0	0	1	1
gain	1652	t640069335_Yersinia_enterocolitica	0.0853074	4.21396	0	0	1	1
gain	1652	N160	0.0750804	4.50853	0.02647	1	1	1
loss	1652	t641522650_Shigella_boydii	0.0154176	4.55316	0	0	1	1
gain	1652	t2505313072_Pseudomonas_syringae	0.0282632	4.00095	0	0	1	1
gain	1652	N203	0.842953	3.56502	0.00886199	1	1	1
gain	1652	t2511231195_Paracoccus_denitrificans	0.744951	3.84351	0	0	1	1
gain	1652	t639279302_Agrobacterium_tumefaciens	0.267907	3.60156	0	0	1	1
gain	1653	t640069335_Yersinia_enterocolitica	0.0853074	4.21396	0	0	1	1
gain	1653	N160	0.0750804	4.50853	0.02647	1	1	1
loss	1653	t641522650_Shigella_boydii	0.0154176	4.55316	0	0	1	1
gain	1653	N170	0.648216	3.31875	0.653499	1	1	1
gain	1653	N175	0.167576	3.58196	0.165254	2	1	1
loss	1653	t650716076_Pseudomonas_putida	0.0884586	3.78542	0	0	1	1
loss	1653	t2511231156_Pseudomonas_fluorescens	0.245386	4.21807	0	0	1	1
gain	1653	N200	0.131508	3.53764	0.0455707	1	1	1
gain	1653	t640427126_Novosphingobium_aromaticivorans	0.343462	3.49667	0	0	1	1
gain	1653	t639279302_Agrobacterium_tumefaciens	0.267907	3.60156	0	0	1	1
gain	1653	t637000038_Bradyrhizobium_japonicum	0.244586	3.47619	0	0	1	1
gain	1654	t637000167_Moorella_thermoacetica	0.839872	1.64832	0	0	1	1
gain	1654	t637000250_Salinibacter_ruber	1.40333	2.55232	0	0	1	1
gain	1654	t637000186_Myxococcus_xanthus	0.873581	2.28522	0	0	1	1
gain	1654	N183	1.70847	4.16526	0.0440567	1	1	1
gain	1654	t637000157_Maricaulis_maris	0.728439	3.52107	0	0	1	1
gain	1655	N4	0.221267	0.638497	1.00983	1	1	1
loss	1655	t637000316_Syntrophomonas_wolfei	1.37182	2.18027	0	0	1	1
loss	1655	t643348537_Desulfitobacterium_hafniense	1.62396	2.33456	0	0	1	1
gain	1655	t637000322_Thermus_thermophilus	0.927813	2.15523	0	0	1	1
gain	1655	N80	1.23186	3.42249	0.0948495	1	1	1
gain	1655	N159	0.317899	4.43345	0.10155	1	1	1
loss	1655	t640427142_Shigella_dysenteriae	0.026642	4.56439	0	0	1	1
loss	1656	N2	0.235973	0.235973	1.3651	1	1	1
gain	1656	N13	0.645923	2.27723	0.969237	2	1	1
loss	1656	N15	0.202982	2.58389	0.66257	2	1	1
gain	1656	N32	0.3441	3.96284	0.34441	2	1	1
loss	1656	N35	0.113069	4.17452	0.199349	1	1	1
loss	1656	t640069334_Streptococcus_sanguinis	0.17796	4.30937	0	0	1	1
loss	1656	N62	0.835478	1.22742	0.927813	1	1	1
loss	1656	N69	0.538357	0.752929	1.46472	1	1	1
loss	1656	N95	2.29904	2.78154	0.311435	2	1	1
loss	1656	N101	0.596974	1.29345	1.78546	2	1	1
loss	1656	t637000150_Leptospira_interrogans	0.0671989	2.88717	0	0	1	1
loss	1656	t637000087_Cytophaga_hutchinsonii	1.28507	3.38134	0	0	1	1
loss	1656	t639633025_Gramella_forsetii	1.33163	3.65344	0	0	1	1
loss	1656	t637000250_Salinibacter_ruber	1.40333	2.55232	0	0	1	1
loss	1656	t637000131_Helicobacter_hepaticus	0.613383	3.77973	0	0	1	1
loss	1656	t637000204_Pelobacter_carbinolicus	0.821259	2.06958	0	0	1	1
loss	1656	N122	0.26541	1.83374	0.16288	1	1	1
loss	1656	t643348538_Desulfovibrio_desulfuricans	0.693831	3.28612	0	0	1	1
loss	1656	t637000094_Desulfotalea_psychrophila	1.57609	2.5727	0	0	1	1
loss	1656	t637000325_Thiomicrospira_crunogena	1.13383	3.29288	0	0	1	1
loss	1656	N135	0.126297	2.33942	1.15706	2	1	1
loss	1656	N183	1.70847	4.16526	0.0440567	1	1	1
loss	1656	t637000074_Chromobacterium_violaceum	0.520802	3.10138	0	0	1	1
loss	1656	N190	0.115696	2.48991	0.689345	1	1	1
gain	1656	t640069319_Methylibium_petroleiphilum	0.406299	3.57058	0	0	1	1
loss	1656	N210	0.565073	2.52384	1.19189	2	1	1
loss	1656	t637000241_Rhodospirillum_rubrum	0.591703	3.2535	0	0	1	1
loss	1656	t640427138_Rhodobacter_sphaeroides	0.332898	3.43146	0	0	1	1
loss	1656	t639633056_Roseobacter_denitrificans	0.643155	3.67319	0	0	1	1
loss	1656	N236	0.491908	3.71226	0.191262	1	1	1
loss	1657	N22	0.214401	4.44027	0.0346956	1	1	1
loss	1657	t637000138_Lactobacillus_acidophilus	0.348272	4.68447	0	0	1	1
loss	1657	N48	0.797155	2.42846	1.32312	2	1	1
loss	1657	N77	1.39337	3.9737	0.223932	1	1	1
loss	1657	N81	0.609522	2.73264	0.45374	2	1	1
gain	1657	t2506783060_Mycobacterium_smegmatis	0.332199	3.58929	0	0	1	1
loss	1657	N102	1.7393	3.03275	0.0461633	1	1	1
loss	1657	t2511231215_Treponema_pallidum	1.14696	3.85922	0	0	1	1
loss	1657	N151	0.586901	4.16748	0.33509	2	1	1
loss	1657	N165	0.723771	5.06799	0.940053	1	1	1
loss	1657	t637000128_Hahella_chejuensis	0.733731	3.51863	0	0	1	1
gain	1658	t637000080_Clostridium_tetani	0.610098	2.31844	0	0	1	1
gain	1658	t637000115_Frankia_alni	0.66724	2.53218	0	0	1	1
gain	1658	t637000305_Streptomyces_coelicolor	0.0948495	3.51734	0	0	1	1
gain	1658	t637000327_Treponema_denticola	0.505795	3.21805	0	0	1	1
gain	1658	N110	0.480439	3.79905	0.10677	1	1	1
gain	1658	t637000256_Shewanella_denitrificans	0.151629	3.90562	0	0	1	1
gain	1658	t647533188_Nitrosococcus_oceani	0.892659	3.23197	0	0	1	1
gain	1658	N198	0.289916	3.31366	0.266114	1	1	1
gain	1659	N80	1.23186	3.42249	0.0948495	1	1	1
gain	1659	t637000198_Nocardia_farcinica	0.347276	3.18638	0	0	1	1
gain	1659	t637000248_Rubrobacter_xylanophilus	1.46472	2.21765	0	0	1	1
gain	1659	N191	0.232161	2.72207	0.745011	2	1	1
loss	1659	t640069319_Methylibium_petroleiphilum	0.406299	3.57058	0	0	1	1
loss	1659	t637000235_Rhodoferax_ferrireducens	0.268313	3.6859	0	0	1	1
loss	1659	N199	0.0924744	3.40614	0.177078	2	1	1
loss	1659	t651053009_Bordetella_pertussis	0.00886199	3.57389	0	0	1	1
gain	1659	t637000157_Maricaulis_maris	0.728439	3.52107	0	0	1	1
gain	1659	t2511231195_Paracoccus_denitrificans	0.744951	3.84351	0	0	1	1
gain	1659	t2512875024_Mesorhizobium_loti	0.673746	3.76538	0	0	1	1
gain	1659	t637000038_Bradyrhizobium_japonicum	0.244586	3.47619	0	0	1	1
gain	1660	t637000080_Clostridium_tetani	0.610098	2.31844	0	0	1	1
gain	1660	N110	0.480439	3.79905	0.10677	1	1	1
gain	1661	N160	0.0750804	4.50853	0.02647	1	1	1
loss	1661	t640427142_Shigella_dysenteriae	0.026642	4.56439	0	0	1	1
gain	1662	N138	0.103781	3.13745	0.612754	2	1	1
loss	1662	t639633052_Psychromonas_ingrahamii	0.791791	4.02268	0	0	1	1
loss	1662	t638341150_Photobacterium_profundum	0.282467	3.94582	0	0	1	1
loss	1662	t649633107_Vibrio_vulnificus	0.14928	4.12979	0	0	1	1
loss	1662	t643692054_Vibrio_cholerae	0.357926	4.24869	0	0	1	1
loss	1662	N153	0.467275	4.63476	0.0876493	1	1	1
loss	1662	N156	0.139217	4.12866	0.0775627	1	1	1
loss	1662	N164	0.228668	4.34422	0.0935405	1	1	1
gain	1662	N173	0.072905	2.8578	0.75901	1	1	1
gain	1662	N184	0.0181804	4.18344	0.0258763	1	1	1
gain	1662	N187	0.287442	2.58058	0.520802	1	1	1
gain	1662	N192	0.0700591	2.79213	0.674952	2	1	1
loss	1662	t639633051_Polaromonas_naphthalenivorans	0.297597	3.71519	0	0	1	1
loss	1662	t639633002_Acidovorax_avenae	0.243049	3.7356	0	0	1	1
loss	1662	t651053062_Ralstonia_solanacearum	0.443338	3.46708	0	0	1	1
gain	1662	N220	0.214408	2.17318	1.00343	2	1	1
loss	1662	N223	0.181607	3.1532	0.343462	1	1	1
loss	1662	t637000356_Zymomonas_mobilis	0.818787	3.58361	0	0	1	1
loss	1662	t637000155_Magnetospirillum_magneticum	0.51481	3.17661	0	0	1	1
loss	1662	t637000122_Gluconobacter_oxydans	1.12616	3.50257	0	0	1	1
loss	1662	N229	0.360826	2.79263	0.728439	1	1	1
loss	1662	N243	0.560635	3.19602	0.232621	2	1	1
gain	1663	t639633005_Arthrobacter_aurescens	0.609553	3.37191	0	0	1	1
gain	1663	N136	0.127884	2.46731	1.02917	3	1	1
loss	1663	t639633052_Psychromonas_ingrahamii	0.791791	4.02268	0	0	1	1
loss	1663	N146	0.11221	3.39998	0.545832	2	1	1
gain	1663	t637000335_Vibrio_parahaemolyticus	0.136577	4.11709	0	0	1	1
gain	1663	N160	0.0750804	4.50853	0.02647	1	1	1
loss	1663	t640427142_Shigella_dysenteriae	0.026642	4.56439	0	0	1	1
loss	1663	N166	0.0617933	3.09546	0.642546	1	1	1
loss	1663	t650377902_Acinetobacter_baumannii	0.653499	3.97225	0	0	1	1
loss	1663	t637000004_Alcanivorax_borkumensis	0.82595	3.49648	0	0	1	1
loss	1663	t637000249_Saccharophagus_degradans	0.918675	3.5737	0	0	1	1
gain	1663	t637000074_Chromobacterium_violaceum	0.520802	3.10138	0	0	1	1
gain	1663	N191	0.232161	2.72207	0.745011	2	1	1
loss	1663	t639633051_Polaromonas_naphthalenivorans	0.297597	3.71519	0	0	1	1
loss	1663	N196	0.125779	3.49255	0.243049	1	1	1
loss	1663	t638341031_Burkholderia_mallei	0.0127314	3.58791	0	0	1	1
gain	1663	t637000241_Rhodospirillum_rubrum	0.591703	3.2535	0	0	1	1
gain	1663	N231	0.0685204	3.09856	0.332898	1	1	1
gain	1663	N238	0.236238	3.45659	0.0066869	1	1	1
loss	1663	t637000040_Brucella_melitensis	0.0131387	3.47605	0	0	1	1
gain	1663	N241	0.0570615	3.33366	0.253032	1	1	1
gain	1664	N160	0.0750804	4.50853	0.02647	1	1	1
loss	1664	N163	0.0175625	4.53775	0.0154176	1	1	1
gain	1665	t637000094_Desulfotalea_psychrophila	1.57609	2.5727	0	0	1	1
gain	1665	N159	0.317899	4.43345	0.10155	1	1	1
loss	1665	t638341089_Escherichia_coli	0.0324671	4.54257	0	0	1	1
gain	1665	t2511231156_Pseudomonas_fluorescens	0.245386	4.21807	0	0	1	1
gain	1665	N182	0.184588	2.45678	1.18958	1	1	1
loss	1665	t637000349_Xylella_fastidiosa	0.507165	4.67242	0	0	1	1
gain	1665	t637000356_Zymomonas_mobilis	0.818787	3.58361	0	0	1	1
gain	1665	t637000122_Gluconobacter_oxydans	1.12616	3.50257	0	0	1	1
gain	1665	t2512875024_Mesorhizobium_loti	0.673746	3.76538	0	0	1	1
gain	1666	t650377902_Acinetobacter_baumannii	0.653499	3.97225	0	0	1	1
gain	1667	t637000128_Hahella_chejuensis	0.733731	3.51863	0	0	1	1
gain	1668	N13	0.645923	2.27723	0.969237	2	1	1
loss	1668	N15	0.202982	2.58389	0.66257	2	1	1
loss	1668	N39	0.308294	3.06434	0.370072	1	1	1
loss	1668	t637000118_Geobacillus_kaustophilus	0.585619	3.37249	0	0	1	1
loss	1668	N42	0.36406	3.18689	0.212128	1	1	1
loss	1669	t637000167_Moorella_thermoacetica	0.839872	1.64832	0	0	1	1
loss	1669	N8	0.590671	1.59553	0.632613	1	1	1
loss	1669	t647000254_Fusobacterium_nucleatum	1.95686	3.26607	0	0	1	1
loss	1669	N48	0.797155	2.42846	1.32312	2	1	1
loss	1669	N59	0.0896901	0.0896901	1.80946	3	1	1
gain	1669	t637000317_Syntrophus_aciditrophicus	1.21131	2.15537	0	0	1	1
gain	1669	t637000030_Bdellovibrio_bacteriovorus	1.84734	2.73623	0	0	1	1
loss	1670	N3	0.181257	0.41723	1.23109	2	1	1
gain	1670	N13	0.645923	2.27723	0.969237	2	1	1
loss	1670	N21	0.754348	4.22587	0.249097	2	1	1
loss	1670	t637000142_Lactobacillus_sakei	0.413204	3.98051	0	0	1	1
loss	1670	N25	0.0927207	3.42417	0.550475	1	1	1
loss	1670	N31	0.459313	3.61874	0.589855	1	1	1
loss	1670	N61	0.177368	0.391939	1.50721	2	1	1
loss	1670	N70	1.11201	1.86494	0.66724	1	1	1
loss	1670	N92	0.160097	0.249787	1.74684	3	1	1
gain	1670	N136	0.127884	2.46731	1.02917	3	1	1
loss	1670	N144	0.0934401	3.23089	0.616694	1	1	1
loss	1670	N169	0.0865349	2.67053	0.82595	1	1	1
loss	1670	t637000075_Chromohalobacter_salexigens	0.75901	3.61681	0	0	1	1
loss	1670	t2505313072_Pseudomonas_syringae	0.0282632	4.00095	0	0	1	1
loss	1670	t637000249_Saccharophagus_degradans	0.918675	3.5737	0	0	1	1
gain	1670	t637000235_Rhodoferax_ferrireducens	0.268313	3.6859	0	0	1	1
gain	1670	N199	0.0924744	3.40614	0.177078	2	1	1
gain	1670	N220	0.214408	2.17318	1.00343	2	1	1
loss	1670	t637000356_Zymomonas_mobilis	0.818787	3.58361	0	0	1	1
loss	1670	N225	0.111234	2.37641	0.8002	1	1	1
loss	1670	t637000135_Hyphomonas_neptunium	0.799302	3.59193	0	0	1	1
loss	1670	t640427138_Rhodobacter_sphaeroides	0.332898	3.43146	0	0	1	1
loss	1670	t639633056_Roseobacter_denitrificans	0.643155	3.67319	0	0	1	1
loss	1670	N236	0.491908	3.71226	0.191262	1	1	1
loss	1670	N244	0.170722	3.36675	0.0618988	1	1	1
loss	1670	t649633091_Rhodopseudomonas_palustris	0.251702	3.48331	0	0	1	1
gain	1671	t651053059_Propionibacterium_acnes	1.1639	3.4584	0	0	1	1
gain	1671	t2506783060_Mycobacterium_smegmatis	0.332199	3.58929	0	0	1	1
gain	1671	N191	0.232161	2.72207	0.745011	2	1	1
