# print with MP based on the cost matrix: 
#  0->0 =0
#  0->1 =2.001
#  1->0 =1
#  1->1 =0
G/L	POS	branch	branchLength	distance2Root	distance2NearestOTU	numOfNodes2NearestOTU	probability	expectation
gain	1091	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
gain	1092	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
gain	1093	t650377907_Bacillus_subtilis	1.0327	3.41361	0	0	1	1
gain	1094	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
gain	1095	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
gain	1096	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
loss	1097	N4	1.07169	2.38091	1.0327	1	1	1
loss	1097	N17	2.20481	2.2945	1.1639	1	1	1
loss	1097	t640963041_Campylobacter_jejuni	1.18765	3.76123	0	0	1	1
loss	1097	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
gain	1098	t651053059_Propionibacterium_acnes	1.1639	3.4584	0	0	1	1
gain	1099	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
loss	1100	t641736249_Clostridium_perfringens	1.22328	2.22814	0	0	1	1
loss	1100	t647000254_Fusobacterium_nucleatum	1.95686	3.26607	0	0	1	1
loss	1100	N5	0.650831	3.03174	0.639755	2	1	1
loss	1100	N18	1.6792	3.9737	0.223932	1	1	1
loss	1100	N22	0.157005	0.406792	2.87933	2	1	1
gain	1101	N27	0.0750804	4.50853	0.02647	1	1	1
loss	1101	t640427142_Shigella_dysenteriae	0.026642	4.56439	0	0	1	1
gain	1102	N27	0.0750804	4.50853	0.02647	1	1	1
loss	1102	t640427142_Shigella_dysenteriae	0.026642	4.56439	0	0	1	1
gain	1103	t651053059_Propionibacterium_acnes	1.1639	3.4584	0	0	1	1
gain	1103	N27	0.0750804	4.50853	0.02647	1	1	1
loss	1103	t640427142_Shigella_dysenteriae	0.026642	4.56439	0	0	1	1
gain	1104	N27	0.0750804	4.50853	0.02647	1	1	1
loss	1104	t640427142_Shigella_dysenteriae	0.026642	4.56439	0	0	1	1
gain	1105	N28	0.00157189	4.5101	0.0248981	1	1	1
loss	1105	N30	0.0175625	4.53775	0.0154176	1	1	1
gain	1106	N28	0.00157189	4.5101	0.0248981	1	1	1
loss	1106	N30	0.0175625	4.53775	0.0154176	1	1	1
gain	1107	t638341089_Escherichia_coli	0.0324671	4.54257	0	0	1	1
gain	1108	N24	0.192245	0.599037	2.68708	1	1	1
loss	1108	t637000265_Shigella_flexneri	0.0326132	4.54114	0	0	1	1
loss	1108	t642555155_Salmonella_enterica	0.19506	4.62851	0	0	1	1
gain	1109	N24	0.192245	0.599037	2.68708	1	1	1
loss	1109	t637000265_Shigella_flexneri	0.0326132	4.54114	0	0	1	1
loss	1109	t642555155_Salmonella_enterica	0.19506	4.62851	0	0	1	1
gain	1110	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
gain	1111	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
gain	1112	N4	1.07169	2.38091	1.0327	1	1	1
loss	1112	N7	0.140064	3.47152	0.645043	1	1	1
loss	1112	N12	0.109995	3.53417	0.497563	1	1	1
loss	1112	N15	0.459313	3.61874	0.589855	1	1	1
gain	1113	N4	1.07169	2.38091	1.0327	1	1	1
loss	1113	N9	0.214401	4.44027	0.0346956	1	1	1
loss	1113	t637000139_Lactobacillus_delbrueckii	0.430732	4.76693	0	0	1	1
loss	1113	t639633027_Lactobacillus_brevis	0.442901	4.06706	0	0	1	1
gain	1114	N22	0.157005	0.406792	2.87933	2	1	1
loss	1114	t640963041_Campylobacter_jejuni	1.18765	3.76123	0	0	1	1
loss	1114	N25	1.86827	2.46731	1.3654	1	1	1
gain	1115	N25	1.86827	2.46731	1.3654	1	1	1
loss	1116	N3	0.304361	1.30922	1.95686	1	1	1
loss	1116	N16	0.0896901	0.0896901	3.19643	2	1	1
gain	1116	t643348538_Desulfovibrio_desulfuricans	2.68708	3.28612	0	0	1	1
loss	1117	t641736249_Clostridium_perfringens	1.22328	2.22814	0	0	1	1
loss	1117	N9	0.214401	4.44027	0.0346956	1	1	1
loss	1117	t637000139_Lactobacillus_delbrueckii	0.430732	4.76693	0	0	1	1
loss	1117	t639633027_Lactobacillus_brevis	0.442901	4.06706	0	0	1	1
loss	1117	t2511231143_Leuconostoc_mesenteroides	1.25553	4.7897	0	0	1	1
loss	1117	t651053075_Streptococcus_thermophilus	0.745504	4.36424	0	0	1	1
loss	1117	t650377907_Bacillus_subtilis	1.0327	3.41361	0	0	1	1
loss	1117	N18	1.6792	3.9737	0.223932	1	1	1
loss	1117	N20	3.06882	3.31861	0.587209	1	1	1
loss	1117	N23	2.16679	2.57358	0.771851	1	1	1
loss	1117	t640427143_Shigella_sonnei	0.0148176	4.535	0	0	1	1
loss	1117	t640427142_Shigella_dysenteriae	0.026642	4.56439	0	0	1	1
loss	1117	t642555155_Salmonella_enterica	0.19506	4.62851	0	0	1	1
loss	1117	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
loss	1118	t641736249_Clostridium_perfringens	1.22328	2.22814	0	0	1	1
loss	1118	N9	0.214401	4.44027	0.0346956	1	1	1
loss	1118	t637000139_Lactobacillus_delbrueckii	0.430732	4.76693	0	0	1	1
loss	1118	t639633027_Lactobacillus_brevis	0.442901	4.06706	0	0	1	1
loss	1118	t2511231143_Leuconostoc_mesenteroides	1.25553	4.7897	0	0	1	1
loss	1118	t651053075_Streptococcus_thermophilus	0.745504	4.36424	0	0	1	1
loss	1118	t650377907_Bacillus_subtilis	1.0327	3.41361	0	0	1	1
loss	1118	N18	1.6792	3.9737	0.223932	1	1	1
loss	1118	N20	3.06882	3.31861	0.587209	1	1	1
loss	1118	N23	2.16679	2.57358	0.771851	1	1	1
loss	1118	t640427143_Shigella_sonnei	0.0148176	4.535	0	0	1	1
loss	1118	t642555155_Salmonella_enterica	0.19506	4.62851	0	0	1	1
loss	1118	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
gain	1119	N5	0.650831	3.03174	0.639755	2	1	1
loss	1119	N9	0.214401	4.44027	0.0346956	1	1	1
loss	1119	t637000139_Lactobacillus_delbrueckii	0.430732	4.76693	0	0	1	1
loss	1119	t639633027_Lactobacillus_brevis	0.442901	4.06706	0	0	1	1
loss	1119	t2511231143_Leuconostoc_mesenteroides	1.25553	4.7897	0	0	1	1
loss	1119	t651053075_Streptococcus_thermophilus	0.745504	4.36424	0	0	1	1
gain	1119	t651053059_Propionibacterium_acnes	1.1639	3.4584	0	0	1	1
gain	1119	N27	0.0750804	4.50853	0.02647	1	1	1
loss	1119	t640427143_Shigella_sonnei	0.0148176	4.535	0	0	1	1
loss	1119	t640427142_Shigella_dysenteriae	0.026642	4.56439	0	0	1	1
gain	1120	N27	0.0750804	4.50853	0.02647	1	1	1
loss	1120	t641522650_Shigella_boydii	0.0154176	4.55316	0	0	1	1
loss	1121	N4	1.07169	2.38091	1.0327	1	1	1
loss	1121	N18	1.6792	3.9737	0.223932	1	1	1
loss	1121	N19	0.160097	0.249787	3.03633	2	1	1
gain	1121	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
gain	1122	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
gain	1123	N25	1.86827	2.46731	1.3654	1	1	1
loss	1123	t640427142_Shigella_dysenteriae	0.026642	4.56439	0	0	1	1
loss	1123	t638341089_Escherichia_coli	0.0324671	4.54257	0	0	1	1
loss	1124	N4	1.07169	2.38091	1.0327	1	1	1
loss	1124	N16	0.0896901	0.0896901	3.19643	2	1	1
gain	1124	t642555155_Salmonella_enterica	0.19506	4.62851	0	0	1	1
loss	1125	N4	1.07169	2.38091	1.0327	1	1	1
loss	1125	N18	1.6792	3.9737	0.223932	1	1	1
loss	1125	N20	3.06882	3.31861	0.587209	1	1	1
loss	1125	N23	2.16679	2.57358	0.771851	1	1	1
loss	1125	N27	0.0750804	4.50853	0.02647	1	1	1
gain	1126	t640963041_Campylobacter_jejuni	1.18765	3.76123	0	0	1	1
gain	1126	N26	1.96614	4.43345	0.10155	1	1	1
loss	1127	N9	0.214401	4.44027	0.0346956	1	1	1
loss	1127	t637000139_Lactobacillus_delbrueckii	0.430732	4.76693	0	0	1	1
loss	1127	t648231712_Lactobacillus_salivarius	0.550475	3.97465	0	0	1	1
loss	1127	t639633027_Lactobacillus_brevis	0.442901	4.06706	0	0	1	1
loss	1127	t2511231143_Leuconostoc_mesenteroides	1.25553	4.7897	0	0	1	1
loss	1127	N15	0.459313	3.61874	0.589855	1	1	1
loss	1127	t650377907_Bacillus_subtilis	1.0327	3.41361	0	0	1	1
loss	1127	N16	0.0896901	0.0896901	3.19643	2	1	1
gain	1127	N26	1.96614	4.43345	0.10155	1	1	1
loss	1127	t640427142_Shigella_dysenteriae	0.026642	4.56439	0	0	1	1
loss	1127	t637000265_Shigella_flexneri	0.0326132	4.54114	0	0	1	1
loss	1128	N9	0.214401	4.44027	0.0346956	1	1	1
loss	1128	t637000139_Lactobacillus_delbrueckii	0.430732	4.76693	0	0	1	1
loss	1128	t648231712_Lactobacillus_salivarius	0.550475	3.97465	0	0	1	1
loss	1128	t639633027_Lactobacillus_brevis	0.442901	4.06706	0	0	1	1
loss	1128	t2511231143_Leuconostoc_mesenteroides	1.25553	4.7897	0	0	1	1
loss	1128	t651053075_Streptococcus_thermophilus	0.745504	4.36424	0	0	1	1
loss	1128	t650377907_Bacillus_subtilis	1.0327	3.41361	0	0	1	1
loss	1128	N16	0.0896901	0.0896901	3.19643	2	1	1
gain	1128	N26	1.96614	4.43345	0.10155	1	1	1
loss	1128	t640427142_Shigella_dysenteriae	0.026642	4.56439	0	0	1	1
loss	1129	t647000254_Fusobacterium_nucleatum	1.95686	3.26607	0	0	1	1
loss	1129	N5	0.650831	3.03174	0.639755	2	1	1
loss	1129	N17	2.20481	2.2945	1.1639	1	1	1
loss	1129	N21	0.480439	3.79905	0.10677	1	1	1
loss	1129	N22	0.157005	0.406792	2.87933	2	1	1
gain	1130	t651053075_Streptococcus_thermophilus	0.745504	4.36424	0	0	1	1
gain	1130	t637000026_Bacteroides_thetaiotaomicron	0.10677	3.90582	0	0	1	1
gain	1131	N21	0.480439	3.79905	0.10677	1	1	1
gain	1131	t637000341_Wolinella_succinogenes	0.771851	3.34543	0	0	1	1
gain	1132	N22	0.157005	0.406792	2.87933	2	1	1
loss	1132	N25	1.86827	2.46731	1.3654	1	1	1
gain	1133	t643348538_Desulfovibrio_desulfuricans	2.68708	3.28612	0	0	1	1
gain	1134	t651053059_Propionibacterium_acnes	1.1639	3.4584	0	0	1	1
gain	1134	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
loss	1135	t641736249_Clostridium_perfringens	1.22328	2.22814	0	0	1	1
loss	1135	N4	1.07169	2.38091	1.0327	1	1	1
gain	1135	t2511231143_Leuconostoc_mesenteroides	1.25553	4.7897	0	0	1	1
loss	1135	N17	2.20481	2.2945	1.1639	1	1	1
loss	1136	N4	1.07169	2.38091	1.0327	1	1	1
loss	1136	N18	1.6792	3.9737	0.223932	1	1	1
loss	1136	N20	3.06882	3.31861	0.587209	1	1	1
loss	1136	N23	2.16679	2.57358	0.771851	1	1	1
loss	1136	N26	1.96614	4.43345	0.10155	1	1	1
gain	1137	N25	1.86827	2.46731	1.3654	1	1	1
loss	1137	N27	0.0750804	4.50853	0.02647	1	1	1
loss	1138	N3	0.304361	1.30922	1.95686	1	1	1
loss	1138	N16	0.0896901	0.0896901	3.19643	2	1	1
loss	1139	N3	0.304361	1.30922	1.95686	1	1	1
loss	1139	N16	0.0896901	0.0896901	3.19643	2	1	1
loss	1140	N3	0.304361	1.30922	1.95686	1	1	1
loss	1140	N16	0.0896901	0.0896901	3.19643	2	1	1
loss	1141	N18	1.6792	3.9737	0.223932	1	1	1
loss	1141	N23	2.16679	2.57358	0.771851	1	1	1
gain	1142	N25	1.86827	2.46731	1.3654	1	1	1
loss	1143	N2	1.00486	1.00486	1.22328	1	1	1
gain	1143	t644736381_Lactobacillus_plantarum	0.407571	4.03173	0	0	1	1
loss	1143	N18	1.6792	3.9737	0.223932	1	1	1
loss	1143	N20	3.06882	3.31861	0.587209	1	1	1
loss	1143	N23	2.16679	2.57358	0.771851	1	1	1
loss	1143	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
gain	1144	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
gain	1145	t640963041_Campylobacter_jejuni	1.18765	3.76123	0	0	1	1
gain	1145	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
gain	1146	t640963041_Campylobacter_jejuni	1.18765	3.76123	0	0	1	1
gain	1146	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
loss	1147	N9	0.214401	4.44027	0.0346956	1	1	1
loss	1147	t637000138_Lactobacillus_acidophilus	0.348272	4.68447	0	0	1	1
loss	1147	t648231712_Lactobacillus_salivarius	0.550475	3.97465	0	0	1	1
loss	1147	t639633027_Lactobacillus_brevis	0.442901	4.06706	0	0	1	1
loss	1147	t640427142_Shigella_dysenteriae	0.026642	4.56439	0	0	1	1
gain	1148	N24	0.192245	0.599037	2.68708	1	1	1
loss	1148	t637000265_Shigella_flexneri	0.0326132	4.54114	0	0	1	1
loss	1148	t642555155_Salmonella_enterica	0.19506	4.62851	0	0	1	1
gain	1149	N24	0.192245	0.599037	2.68708	1	1	1
loss	1149	t637000265_Shigella_flexneri	0.0326132	4.54114	0	0	1	1
loss	1149	t642555155_Salmonella_enterica	0.19506	4.62851	0	0	1	1
gain	1150	N24	0.192245	0.599037	2.68708	1	1	1
loss	1150	t637000265_Shigella_flexneri	0.0326132	4.54114	0	0	1	1
loss	1150	t642555155_Salmonella_enterica	0.19506	4.62851	0	0	1	1
gain	1151	N24	0.192245	0.599037	2.68708	1	1	1
loss	1151	t637000265_Shigella_flexneri	0.0326132	4.54114	0	0	1	1
loss	1151	t642555155_Salmonella_enterica	0.19506	4.62851	0	0	1	1
gain	1152	N24	0.192245	0.599037	2.68708	1	1	1
loss	1152	t640427142_Shigella_dysenteriae	0.026642	4.56439	0	0	1	1
loss	1152	t637000265_Shigella_flexneri	0.0326132	4.54114	0	0	1	1
loss	1152	t642555155_Salmonella_enterica	0.19506	4.62851	0	0	1	1
gain	1153	t647533130_Enterococcus_faecalis	0.512075	3.6715	0	0	1	1
gain	1153	N21	0.480439	3.79905	0.10677	1	1	1
gain	1153	N25	1.86827	2.46731	1.3654	1	1	1
loss	1153	t637000265_Shigella_flexneri	0.0326132	4.54114	0	0	1	1
loss	1153	t642555155_Salmonella_enterica	0.19506	4.62851	0	0	1	1
loss	1154	N5	0.650831	3.03174	0.639755	2	1	1
gain	1155	t650377907_Bacillus_subtilis	1.0327	3.41361	0	0	1	1
loss	1156	N9	0.214401	4.44027	0.0346956	1	1	1
loss	1156	t637000138_Lactobacillus_acidophilus	0.348272	4.68447	0	0	1	1
loss	1156	N11	0.0927207	3.42417	0.550475	1	1	1
loss	1156	N14	0.12768	3.15942	0.512075	1	1	1
loss	1156	N16	0.0896901	0.0896901	3.19643	2	1	1
gain	1157	N26	1.96614	4.43345	0.10155	1	1	1
loss	1158	t641736249_Clostridium_perfringens	1.22328	2.22814	0	0	1	1
loss	1158	N5	0.650831	3.03174	0.639755	2	1	1
loss	1158	N19	0.160097	0.249787	3.03633	2	1	1
gain	1159	N27	0.0750804	4.50853	0.02647	1	1	1
gain	1160	N24	0.192245	0.599037	2.68708	1	1	1
loss	1160	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
gain	1161	N24	0.192245	0.599037	2.68708	1	1	1
loss	1161	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
gain	1162	N25	1.86827	2.46731	1.3654	1	1	1
loss	1162	N30	0.0175625	4.53775	0.0154176	1	1	1
gain	1163	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
gain	1164	N25	1.86827	2.46731	1.3654	1	1	1
loss	1164	t640427143_Shigella_sonnei	0.0148176	4.535	0	0	1	1
loss	1164	t642555155_Salmonella_enterica	0.19506	4.62851	0	0	1	1
gain	1165	t650377907_Bacillus_subtilis	1.0327	3.41361	0	0	1	1
gain	1166	t637000341_Wolinella_succinogenes	0.771851	3.34543	0	0	1	1
gain	1167	t637000341_Wolinella_succinogenes	0.771851	3.34543	0	0	1	1
loss	1168	t647000254_Fusobacterium_nucleatum	1.95686	3.26607	0	0	1	1
loss	1168	t637000139_Lactobacillus_delbrueckii	0.430732	4.76693	0	0	1	1
loss	1168	t648231712_Lactobacillus_salivarius	0.550475	3.97465	0	0	1	1
loss	1168	t2511231143_Leuconostoc_mesenteroides	1.25553	4.7897	0	0	1	1
loss	1168	t651053075_Streptococcus_thermophilus	0.745504	4.36424	0	0	1	1
loss	1168	N18	1.6792	3.9737	0.223932	1	1	1
loss	1168	N19	0.160097	0.249787	3.03633	2	1	1
gain	1168	N26	1.96614	4.43345	0.10155	1	1	1
loss	1168	t640427142_Shigella_dysenteriae	0.026642	4.56439	0	0	1	1
gain	1169	N22	0.157005	0.406792	2.87933	2	1	1
loss	1169	N25	1.86827	2.46731	1.3654	1	1	1
gain	1170	N25	1.86827	2.46731	1.3654	1	1	1
loss	1171	N17	2.20481	2.2945	1.1639	1	1	1
loss	1171	t650716072_Porphyromonas_gingivalis	0.744088	4.06269	0	0	1	1
loss	1171	t640963041_Campylobacter_jejuni	1.18765	3.76123	0	0	1	1
loss	1171	N25	1.86827	2.46731	1.3654	1	1	1
loss	1172	t647000254_Fusobacterium_nucleatum	1.95686	3.26607	0	0	1	1
loss	1172	N6	0.29971	3.33145	0.643195	2	1	1
loss	1172	t651053041_Lactococcus_lactis	0.589855	4.20859	0	0	1	1
loss	1172	t650377907_Bacillus_subtilis	1.0327	3.41361	0	0	1	1
loss	1172	N16	0.0896901	0.0896901	3.19643	2	1	1
loss	1173	N3	0.304361	1.30922	1.95686	1	1	1
gain	1173	t2511231143_Leuconostoc_mesenteroides	1.25553	4.7897	0	0	1	1
loss	1173	N17	2.20481	2.2945	1.1639	1	1	1
loss	1173	t650716072_Porphyromonas_gingivalis	0.744088	4.06269	0	0	1	1
loss	1173	N23	2.16679	2.57358	0.771851	1	1	1
loss	1173	N27	0.0750804	4.50853	0.02647	1	1	1
loss	1173	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
loss	1174	t641736249_Clostridium_perfringens	1.22328	2.22814	0	0	1	1
loss	1174	t647000254_Fusobacterium_nucleatum	1.95686	3.26607	0	0	1	1
loss	1174	N6	0.29971	3.33145	0.643195	2	1	1
loss	1174	t651053041_Lactococcus_lactis	0.589855	4.20859	0	0	1	1
loss	1174	t647533130_Enterococcus_faecalis	0.512075	3.6715	0	0	1	1
loss	1174	N17	2.20481	2.2945	1.1639	1	1	1
loss	1174	t643348538_Desulfovibrio_desulfuricans	2.68708	3.28612	0	0	1	1
loss	1175	N18	1.6792	3.9737	0.223932	1	1	1
loss	1175	N23	2.16679	2.57358	0.771851	1	1	1
loss	1176	t641736249_Clostridium_perfringens	1.22328	2.22814	0	0	1	1
loss	1176	N10	0.110336	4.3362	0.348272	1	1	1
loss	1176	t651053041_Lactococcus_lactis	0.589855	4.20859	0	0	1	1
loss	1176	t651053059_Propionibacterium_acnes	1.1639	3.4584	0	0	1	1
loss	1176	t650716072_Porphyromonas_gingivalis	0.744088	4.06269	0	0	1	1
gain	1177	N21	0.480439	3.79905	0.10677	1	1	1
gain	1177	N25	1.86827	2.46731	1.3654	1	1	1
loss	1177	t642555155_Salmonella_enterica	0.19506	4.62851	0	0	1	1
gain	1178	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
gain	1179	N26	1.96614	4.43345	0.10155	1	1	1
loss	1179	t637000265_Shigella_flexneri	0.0326132	4.54114	0	0	1	1
gain	1180	N4	1.07169	2.38091	1.0327	1	1	1
gain	1181	t637000026_Bacteroides_thetaiotaomicron	0.10677	3.90582	0	0	1	1
gain	1181	t640963041_Campylobacter_jejuni	1.18765	3.76123	0	0	1	1
loss	1182	N3	0.304361	1.30922	1.95686	1	1	1
loss	1182	t650716072_Porphyromonas_gingivalis	0.744088	4.06269	0	0	1	1
loss	1182	t637000024_Bacteroides_fragilis	0.123027	3.92207	0	0	1	1
loss	1182	N23	2.16679	2.57358	0.771851	1	1	1
gain	1183	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
gain	1184	N4	1.07169	2.38091	1.0327	1	1	1
loss	1184	N8	0.754348	4.22587	0.249097	2	1	1
loss	1184	N11	0.0927207	3.42417	0.550475	1	1	1
loss	1184	t651053041_Lactococcus_lactis	0.589855	4.20859	0	0	1	1
loss	1185	t641736249_Clostridium_perfringens	1.22328	2.22814	0	0	1	1
loss	1185	t647000254_Fusobacterium_nucleatum	1.95686	3.26607	0	0	1	1
loss	1185	t637000139_Lactobacillus_delbrueckii	0.430732	4.76693	0	0	1	1
loss	1185	t648231712_Lactobacillus_salivarius	0.550475	3.97465	0	0	1	1
loss	1185	t2511231143_Leuconostoc_mesenteroides	1.25553	4.7897	0	0	1	1
loss	1185	t651053075_Streptococcus_thermophilus	0.745504	4.36424	0	0	1	1
loss	1185	N18	1.6792	3.9737	0.223932	1	1	1
loss	1185	N23	2.16679	2.57358	0.771851	1	1	1
loss	1185	t643348538_Desulfovibrio_desulfuricans	2.68708	3.28612	0	0	1	1
loss	1185	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
gain	1186	t650377907_Bacillus_subtilis	1.0327	3.41361	0	0	1	1
gain	1186	N22	0.157005	0.406792	2.87933	2	1	1
loss	1186	t637000341_Wolinella_succinogenes	0.771851	3.34543	0	0	1	1
loss	1186	t643348538_Desulfovibrio_desulfuricans	2.68708	3.28612	0	0	1	1
loss	1186	t641522650_Shigella_boydii	0.0154176	4.55316	0	0	1	1
gain	1187	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
gain	1188	t647533130_Enterococcus_faecalis	0.512075	3.6715	0	0	1	1
gain	1188	N28	0.00157189	4.5101	0.0248981	1	1	1
loss	1188	t640427142_Shigella_dysenteriae	0.026642	4.56439	0	0	1	1
gain	1189	t650377907_Bacillus_subtilis	1.0327	3.41361	0	0	1	1
gain	1190	N22	0.157005	0.406792	2.87933	2	1	1
loss	1190	t640963041_Campylobacter_jejuni	1.18765	3.76123	0	0	1	1
loss	1190	N25	1.86827	2.46731	1.3654	1	1	1
loss	1191	t647000254_Fusobacterium_nucleatum	1.95686	3.26607	0	0	1	1
loss	1191	N21	0.480439	3.79905	0.10677	1	1	1
loss	1191	t643348538_Desulfovibrio_desulfuricans	2.68708	3.28612	0	0	1	1
loss	1191	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
gain	1192	t650377907_Bacillus_subtilis	1.0327	3.41361	0	0	1	1
gain	1192	N28	0.00157189	4.5101	0.0248981	1	1	1
gain	1193	t651053039_Lactobacillus_casei	0.645043	4.11656	0	0	1	1
gain	1193	N27	0.0750804	4.50853	0.02647	1	1	1
loss	1193	t640427143_Shigella_sonnei	0.0148176	4.535	0	0	1	1
loss	1193	t640427142_Shigella_dysenteriae	0.026642	4.56439	0	0	1	1
gain	1194	t650377907_Bacillus_subtilis	1.0327	3.41361	0	0	1	1
gain	1194	N24	0.192245	0.599037	2.68708	1	1	1
loss	1194	N30	0.0175625	4.53775	0.0154176	1	1	1
loss	1194	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
gain	1195	N26	1.96614	4.43345	0.10155	1	1	1
gain	1196	N25	1.86827	2.46731	1.3654	1	1	1
loss	1197	N2	1.00486	1.00486	1.22328	1	1	1
loss	1197	N18	1.6792	3.9737	0.223932	1	1	1
loss	1197	N20	3.06882	3.31861	0.587209	1	1	1
loss	1197	t640963041_Campylobacter_jejuni	1.18765	3.76123	0	0	1	1
loss	1197	t643348538_Desulfovibrio_desulfuricans	2.68708	3.28612	0	0	1	1
loss	1197	t637000265_Shigella_flexneri	0.0326132	4.54114	0	0	1	1
loss	1197	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
loss	1198	N2	1.00486	1.00486	1.22328	1	1	1
loss	1198	N18	1.6792	3.9737	0.223932	1	1	1
loss	1198	N20	3.06882	3.31861	0.587209	1	1	1
loss	1198	t640963041_Campylobacter_jejuni	1.18765	3.76123	0	0	1	1
loss	1198	t643348538_Desulfovibrio_desulfuricans	2.68708	3.28612	0	0	1	1
loss	1198	N30	0.0175625	4.53775	0.0154176	1	1	1
loss	1198	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
loss	1199	N2	1.00486	1.00486	1.22328	1	1	1
loss	1199	N18	1.6792	3.9737	0.223932	1	1	1
loss	1199	N20	3.06882	3.31861	0.587209	1	1	1
loss	1199	t640963041_Campylobacter_jejuni	1.18765	3.76123	0	0	1	1
loss	1199	t643348538_Desulfovibrio_desulfuricans	2.68708	3.28612	0	0	1	1
loss	1199	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
gain	1200	N26	1.96614	4.43345	0.10155	1	1	1
loss	1200	N29	0.0100804	4.52018	0.0148176	1	1	1
gain	1201	N26	1.96614	4.43345	0.10155	1	1	1
loss	1201	t640427143_Shigella_sonnei	0.0148176	4.535	0	0	1	1
loss	1201	t640427142_Shigella_dysenteriae	0.026642	4.56439	0	0	1	1
loss	1201	t637000265_Shigella_flexneri	0.0326132	4.54114	0	0	1	1
gain	1202	N25	1.86827	2.46731	1.3654	1	1	1
gain	1203	N4	1.07169	2.38091	1.0327	1	1	1
loss	1203	t651053075_Streptococcus_thermophilus	0.745504	4.36424	0	0	1	1
gain	1203	N26	1.96614	4.43345	0.10155	1	1	1
gain	1204	N20	3.06882	3.31861	0.587209	1	1	1
gain	1205	t650377907_Bacillus_subtilis	1.0327	3.41361	0	0	1	1
gain	1205	N26	1.96614	4.43345	0.10155	1	1	1
loss	1206	t647000254_Fusobacterium_nucleatum	1.95686	3.26607	0	0	1	1
loss	1206	t637000139_Lactobacillus_delbrueckii	0.430732	4.76693	0	0	1	1
loss	1206	N14	0.12768	3.15942	0.512075	1	1	1
loss	1206	t650377907_Bacillus_subtilis	1.0327	3.41361	0	0	1	1
loss	1206	t650716072_Porphyromonas_gingivalis	0.744088	4.06269	0	0	1	1
loss	1206	N22	0.157005	0.406792	2.87933	2	1	1
gain	1207	t650377907_Bacillus_subtilis	1.0327	3.41361	0	0	1	1
loss	1208	N23	2.16679	2.57358	0.771851	1	1	1
gain	1209	N25	1.86827	2.46731	1.3654	1	1	1
loss	1209	t642555155_Salmonella_enterica	0.19506	4.62851	0	0	1	1
gain	1210	N26	1.96614	4.43345	0.10155	1	1	1
gain	1211	N26	1.96614	4.43345	0.10155	1	1	1
gain	1212	N25	1.86827	2.46731	1.3654	1	1	1
loss	1213	t647000254_Fusobacterium_nucleatum	1.95686	3.26607	0	0	1	1
loss	1213	t651053059_Propionibacterium_acnes	1.1639	3.4584	0	0	1	1
loss	1213	N19	0.160097	0.249787	3.03633	2	1	1
gain	1214	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
gain	1215	N26	1.96614	4.43345	0.10155	1	1	1
loss	1215	t640427143_Shigella_sonnei	0.0148176	4.535	0	0	1	1
